,X,Y,node
861,-104.9923,39.6677,861
862,-104.9684,39.7607,862
863,-104.9684,39.762,863
864,-104.9669,39.7039,864
865,-104.9965,39.733,865
866,-105.0504,39.7331,866
867,-105.0532,39.7331,867
868,-104.9034,39.751,868
869,-104.9877,39.7594,869
870,-104.9706,39.7726,870
871,-104.8799,39.7481,871
872,-104.876475000127,39.763850000008,872
873,-104.876349999927,39.7648000000107,873
874,-104.876775000327,39.7657000000509,874
875,-104.9028,39.7717,875
876,-104.902,39.7329,876
877,-104.8987,39.7329,877
878,-104.9964,39.7447,878
879,-104.9005,39.7542,879
880,-104.901366667167,39.7820666667906,880
881,-104.897766666715,39.7872000000095,881
882,-104.8974,39.7909,882
883,-104.8971,39.7933000001144,883
884,-104.893240000425,39.7939800007313,884
885,-104.883100000145,39.7951000000429,885
886,-104.882450000036,39.7956500000107,886
887,-104.880999999418,39.7957000005579,887
888,-104.878617652294,39.7968705890039,888
889,-105.0187,39.7202,889
890,-105.0187,39.722,890
891,-105.0187,39.7252,891
892,-104.8987,39.7345,892
893,-104.8963,39.7934,893
894,-104.8944,39.7938,894
895,-104.8921,39.7941,895
896,-104.8904,39.7939,896
897,-104.889299999382,39.7934250003648,897
898,-104.887974998964,39.7925500004157,898
899,-104.886699999709,39.7918000001717,899
900,-104.886,39.7916,900
901,-104.8854,39.7914,901
902,-104.8848,39.7914,902
903,-104.8842,39.7913,903
904,-104.882689999123,39.7920300000725,904
905,-104.875949999891,39.7903500000966,905
906,-104.9635,39.7884,906
907,-104.9721,39.762,907
908,-104.9715,39.762,908
909,-104.9709,39.762,909
910,-104.9775,39.747,910
911,-104.883,39.7864,911
912,-104.8826,39.7882,912
913,-104.8825,39.7907,913
914,-104.8841,39.7955,914
915,-105.0117,39.7201,915
916,-105.049763733569,39.7071008924765,916
917,-105.047129426237,39.7137627525349,917
918,-105.030606821911,39.7208159137847,918
919,-105.027472728712,39.7219272736873,919
920,-105.0274,39.7233,920
921,-105.028442856113,39.724442857423,921
922,-105.028500001218,39.7268900003603,922
923,-105.026950000036,39.7284500000107,923
924,-105.026240000267,39.7290600001476,924
925,-105.023250000326,39.7299500000965,925
926,-105.019800000121,39.7310666671671,926
927,-105.01807777774,39.7310666674462,927
928,-104.9384,39.6893,928
929,-104.9129,39.6894,929
930,-104.8987,39.7518,930
931,-104.966,39.7607,931
932,-105.0276,39.7585,932
933,-105.0387,39.7585,933
934,-105.0515,39.7585,934
935,-105.0532,39.7585,935
936,-104.9678,39.7607,936
937,-105.05295,39.7346000000107,937
938,-105.052050000109,39.7346500001251,938
939,-105.050382353356,39.7347470602479,939
940,-105.048249999831,39.7346666670778,940
941,-105.042925000136,39.7345750002225,941
942,-104.983,39.7476000000429,942
943,-104.9823,39.7476,943
944,-104.978299999927,39.7475500000429,944
945,-104.9776,39.7475,945
946,-104.8932,39.7865,946
947,-104.893174999909,39.791650000008,947
948,-104.8941,39.7966,948
949,-104.8941,39.7983,949
950,-105.0324,39.7022,950
951,-105.0324,39.7099,951
952,-104.9982,39.7742,952
953,-104.9982,39.7765,953
954,-104.9982,39.7783,954
955,-104.875,39.7656,955
956,-104.8744,39.7655,956
957,-104.865499999564,39.7622250000644,957
958,-104.865349999891,39.7608500000107,958
959,-104.999611113162,39.6688500007904,959
960,-104.998520000226,39.670580000024,960
961,-104.998100000145,39.6717250000214,961
962,-104.997675000235,39.6730000000188,962
963,-104.997849999955,39.6743875000107,963
964,-104.997033333559,39.6751666667334,964
965,-104.995431810479,39.7026363658291,965
966,-104.999799999807,39.7097000000286,966
967,-105.001,39.7122,967
968,-105.003233333188,39.7161000000667,968
969,-105.004399998405,39.7170000005025,969
970,-105.0052,39.7179,970
971,-105.006699999928,39.7190750000214,971
972,-105.011979420125,39.7226876906166,972
973,-105.0154516117,39.7272741936643,973
974,-105.017259999896,39.7298800000103,974
975,-105.0174,39.73234,975
976,-105.0177,39.7362,976
977,-105.016061367432,39.747984091358,977
978,-105.0146,39.7505,978
979,-105.013866666812,39.7510000000667,979
980,-105.012577778873,39.7519555559157,980
981,-105.01145714318,39.7528142858474,981
982,-105.008550000036,39.7548500000107,982
983,-104.999590910767,39.7614000010333,983
984,-104.992685715433,39.7647714291283,984
985,-104.9913,39.7654,985
986,-104.9903,39.7656,986
987,-104.988900000048,39.7659666666953,987
988,-104.987800000124,39.7662571430288,988
989,-104.984190000857,39.7675000002613,989
990,-104.982473338117,39.7697000011297,990
991,-104.980700000381,39.7719250000751,991
992,-104.975867986447,39.7822144538928,992
993,-104.9836,39.7449,993
994,-104.977,39.7532,994
995,-105.0532,39.7657,995
996,-105.0376,39.7658,996
997,-105.0215,39.7656,997
998,-105.0153,39.7656,998
999,-105.007,39.7656,999
1000,-105.0012,39.7656,1000
1001,-105.0006,39.7662,1001
1002,-105.0,39.7669,1002
1003,-104.9919,39.7076,1003
1004,-104.966,39.7618,1004
1005,-104.96419500073,39.7715450036621,1005
1006,-104.9659,39.7729,1006
1007,-104.9511,39.6603,1007
1008,-105.0018,39.6822,1008
1009,-105.0157,39.6823,1009
1010,-105.0199,39.7275,1010
1011,-104.9413,39.7271,1011
1012,-104.9407,39.7269,1012
1013,-104.9584,39.7273,1013
1014,-105.008,39.7802,1014
1015,-105.008,39.7826,1015
1016,-104.9861,39.7368,1016
1017,-104.9099,39.7075,1017
1018,-104.9087,39.7112,1018
1019,-104.9458,39.7711,1019
1020,-104.8567,39.758,1020
1021,-104.847649999891,39.7556500000965,1021
1022,-104.847,39.7563,1022
1023,-104.9505,39.7711000000429,1023
1024,-104.951575,39.771100000244,1024
1025,-104.95295,39.7711000003111,1025
1026,-104.954,39.7711,1026
1027,-104.9554,39.7711,1027
1028,-104.958459998822,39.7712266689254,1028
1029,-104.959949999964,39.7714500000107,1029
1030,-104.9608,39.7715000001144,1030
1031,-104.96185,39.7714000000107,1031
1032,-104.9739,39.7607,1032
1033,-104.9161,39.6821,1033
1034,-104.9151,39.6821,1034
1035,-104.9921,39.7439,1035
1036,-104.8922,39.702,1036
1037,-104.8917,39.6984,1037
1038,-104.8917,39.6966,1038
1039,-105.0532,39.753,1039
1040,-105.0527,39.753,1040
1041,-105.0516,39.753,1041
1042,-105.0504,39.753,1042
1043,-105.0064,39.7802,1043
1044,-105.0163,39.7002,1044
1045,-105.0233,39.7004,1045
1046,-105.0532,39.7004,1046
1047,-104.9903,39.7419,1047
1048,-104.9912,39.7426,1048
1049,-105.0157,39.7,1049
1050,-105.0157,39.6986,1050
1051,-105.0158,39.7802,1051
1052,-105.0158,39.78365,1052
1053,-105.0158,39.7911,1053
1054,-105.0246,39.7803,1054
1055,-104.9988,39.7766,1055
1056,-105.0,39.7766,1056
1057,-104.8772,39.7906000000858,1057
1058,-104.8753,39.7903,1058
1059,-104.868,39.7903,1059
